iso3	iso2	gadm1	gbif_name	type	area_sqkm	decimal_longitude	decimal_latitude	source_locality_name	source_reference	source
MRT	MR	MRT.1_1	Adrar	ADM1	222379.6165974347	-10.25	20.75	Adrar	https://www.geonames.org/	GeoNames
MRT	MR	MRT.2_1	Assaba	ADM1	35895.64240576077	-11.58333	16.58333	Assaba	https://www.geonames.org/	GeoNames
MRT	MR	MRT.3_1	Brakna	ADM1	33132.50697024488	-13.4	17.25	Brakna	https://www.geonames.org/	GeoNames
MRT	MR	MRT.4_1	Dakhlet Nouadhibou	ADM1	17061.660950639493	-16.16667	20.71667	Dakhlet Nouadhibou	https://www.geonames.org/	GeoNames
MRT	MR	MRT.5_1	Gorgol	ADM1	13680.0629637923	-12.83333	16	Gorgol	https://www.geonames.org/	GeoNames
MRT	MR	MRT.6_1	Guidimaka	ADM1	10473.260011098271	-12.13333	15.38333	Guidimaka	https://www.geonames.org/	GeoNames
MRT	MR	MRT.7_1	Hodh ech Chargui	ADM1	185467.14378120124	-7	18.88333	Hodh ech Chargui	https://www.geonames.org/	GeoNames
MRT	MR	MRT.8_1	Hodh el Gharbi	ADM1	50156.59405989996	-9.83333	16.58333	Hodh El Gharbi	https://www.geonames.org/	GeoNames
MRT	MR	MRT.9_1	Inchiri	ADM1	44648.56260014661	-15.08333	20	Inchiri	https://www.geonames.org/	GeoNames
MSR	MS	MSR.1_1	Saint Anthon	ADM1	17.219069092672825	-62.205	16.78333	Parish of Saint Peter	https://www.geonames.org/	GeoNames
MSR	MS	MSR.1_1	Saint Anthon	ADM1	17.219069092672825	-62.17161	16.74432	Parish of Saint Georges	https://www.geonames.org/	GeoNames
MSR	MS	MSR.3_1	Saint Peter	ADM1	50.4454228283968	-62.2	16.7	Parish of Saint Anthony	https://www.geonames.org/	GeoNames
MLT	MT	MLT.1_1	Ċentrali	ADM1	1.5267664697093963	14.52167	35.88056	Bormla	https://www.geonames.org/	GeoNames
MLT	MT	MLT.1_1	Ċentrali	ADM1	1.5267664697093963	14.38333	35.85972	Dingli	https://www.geonames.org/	GeoNames
MLT	MT	MLT.1_1	Ċentrali	ADM1	1.5267664697093963	14.52028	35.87278	Il-Fgura	https://www.geonames.org/	GeoNames
MLT	MT	MLT.1_1	Ċentrali	ADM1	1.5267664697093963	14.51667	35.84583	Ä¦al GÄ§axaq	https://www.geonames.org/	GeoNames
MLT	MT	MLT.1_1	Ċentrali	ADM1	1.5267664697093963	14.50333	35.85139	Il-Gudja	https://www.geonames.org/	GeoNames
MLT	MT	MLT.1_1	Ċentrali	ADM1	1.5267664697093963	14.4675	35.845	L-Imqabba	https://www.geonames.org/	GeoNames
MLT	MT	MLT.1_1	Ċentrali	ADM1	1.5267664697093963	14.48417	35.84417	Kirkop	https://www.geonames.org/	GeoNames
MLT	MT	MLT.1_1	Ċentrali	ADM1	1.5267664697093963	14.48333	35.85972	Luqa	https://www.geonames.org/	GeoNames
MLT	MT	MLT.1_1	Ċentrali	ADM1	1.5267664697093963	14.50639	35.86167	Saint Lucia	https://www.geonames.org/	GeoNames
MLT	MT	MLT.1_1	Ċentrali	ADM1	1.5267664697093963	14.39861	35.9375	Saint Paulâ€™s Bay	https://www.geonames.org/	GeoNames
MLT	MT	MLT.1_1	Ċentrali	ADM1	1.5267664697093963	14.42639	35.84861	Is-SiÄ¡Ä¡iewi	https://www.geonames.org/	GeoNames
MLT	MT	MLT.1_1	Ċentrali	ADM1	1.5267664697093963	14.51306	35.86667	Tarxien	https://www.geonames.org/	GeoNames
MLT	MT	MLT.1_1	Ċentrali	ADM1	1.5267664697093963	14.54167	35.875	Ä¦aÅ¼-Å»abbar	https://www.geonames.org/	GeoNames
MLT	MT	MLT.1_1	Ċentrali	ADM1	1.5267664697093963	14.53333	35.85778	IÅ¼-Å»ejtun	https://www.geonames.org/	GeoNames
MLT	MT	MLT.2_1	Għawdex	ADM1	0.6211531741081476	14.23611	36.0375	Il-Fontana	https://www.geonames.org/	GeoNames
MLT	MT	MLT.2_1	Għawdex	ADM1	0.6211531741081476	14.28611	36.02667	GÄ§ajnsielem	https://www.geonames.org/	GeoNames
MLT	MT	MLT.2_1	Għawdex	ADM1	0.6211531741081476	14.20139	36.06806	L-GÄ§arb	https://www.geonames.org/	GeoNames
MLT	MT	MLT.2_1	Għawdex	ADM1	0.6211531741081476	14.22167	36.06528	L-GÄ§asri	https://www.geonames.org/	GeoNames
MLT	MT	MLT.2_1	Għawdex	ADM1	0.6211531741081476	14.21611	36.04389	Taâ€™ KerÄ‹em	https://www.geonames.org/	GeoNames
MLT	MT	MLT.2_1	Għawdex	ADM1	0.6211531741081476	14.35139	35.95833	Il-MellieÄ§a	https://www.geonames.org/	GeoNames
MLT	MT	MLT.2_1	Għawdex	ADM1	0.6211531741081476	14.22556	36.02917	Il-Munxar	https://www.geonames.org/	GeoNames
MLT	MT	MLT.2_1	Għawdex	ADM1	0.6211531741081476	14.29444	36.04861	In-Nadur	https://www.geonames.org/	GeoNames
MLT	MT	MLT.2_1	Għawdex	ADM1	0.6211531741081476	14.24167	36.04528	Victoria	https://www.geonames.org/	GeoNames
MLT	MT	MLT.2_1	Għawdex	ADM1	0.6211531741081476	14.19778	36.04861	Saint Lawrence	https://www.geonames.org/	GeoNames
MLT	MT	MLT.2_1	Għawdex	ADM1	0.6211531741081476	14.25139	36.02306	Sannat	https://www.geonames.org/	GeoNames
MLT	MT	MLT.2_1	Għawdex	ADM1	0.6211531741081476	14.26667	36.05417	Ix-XagÄ§ra	https://www.geonames.org/	GeoNames
MLT	MT	MLT.2_1	Għawdex	ADM1	0.6211531741081476	14.26111	36.03333	Ix-Xewkija	https://www.geonames.org/	GeoNames
MLT	MT	MLT.2_1	Għawdex	ADM1	0.6211531741081476	14.24444	36.06667	IÅ¼-Å»ebbuÄ¡	https://www.geonames.org/	GeoNames
MLT	MT	MLT.3_1	Nofsinhar	ADM1	0.7182022387003899	14.43194	35.89167	Attard	https://www.geonames.org/	GeoNames
MLT	MT	MLT.3_1	Nofsinhar	ADM1	0.7182022387003899	14.52707	35.88594	Il-Birgu	https://www.geonames.org/	GeoNames
MLT	MT	MLT.3_1	Nofsinhar	ADM1	0.7182022387003899	14.455	35.92361	Ä¦al GÄ§argÄ§ur	https://www.geonames.org/	GeoNames
MLT	MT	MLT.3_1	Nofsinhar	ADM1	0.7182022387003899	14.49278	35.90556	Il-GÅ¼ira	https://www.geonames.org/	GeoNames
MLT	MT	MLT.3_1	Nofsinhar	ADM1	0.7182022387003899	14.40528	35.88722	L-Imdina	https://www.geonames.org/	GeoNames
MLT	MT	MLT.3_1	Nofsinhar	ADM1	0.7182022387003899	14.39722	35.89056	L-Imtarfa	https://www.geonames.org/	GeoNames
MLT	MT	MLT.3_1	Nofsinhar	ADM1	0.7182022387003899	14.53278	35.89111	Il-Kalkara	https://www.geonames.org/	GeoNames
MLT	MT	MLT.3_1	Nofsinhar	ADM1	0.7182022387003899	14.55917	35.86056	Marsaskala	https://www.geonames.org/	GeoNames
MLT	MT	MLT.3_1	Nofsinhar	ADM1	0.7182022387003899	14.55139	35.84167	Marsaxlokk	https://www.geonames.org/	GeoNames
MLT	MT	MLT.3_1	Nofsinhar	ADM1	0.7182022387003899	14.42083	35.9125	Il-Mosta	https://www.geonames.org/	GeoNames
MLT	MT	MLT.3_1	Nofsinhar	ADM1	0.7182022387003899	14.4375	35.93333	In-Naxxar	https://www.geonames.org/	GeoNames
MLT	MT	MLT.3_1	Nofsinhar	ADM1	0.7182022387003899	14.39775	35.88258	Ir-Rabat	https://www.geonames.org/	GeoNames
MLT	MT	MLT.3_1	Nofsinhar	ADM1	0.7182022387003899	14.48944	35.91722	Saint Julian's	https://www.geonames.org/	GeoNames
MLT	MT	MLT.3_1	Nofsinhar	ADM1	0.7182022387003899	14.50222	35.9125	Tas-Sliema	https://www.geonames.org/	GeoNames
MLT	MT	MLT.3_1	Nofsinhar	ADM1	0.7182022387003899	14.54639	35.88683	Ix-XgÄ§ajra	https://www.geonames.org/	GeoNames
MLT	MT	MLT.4_1	Tramuntana	ADM1	6.50977101055336	14.50417	35.89167	Il-Furjana	https://www.geonames.org/	GeoNames
MLT	MT	MLT.4_1	Tramuntana	ADM1	6.50977101055336	14.48833	35.88694	Il-Ä¦amrun	https://www.geonames.org/	GeoNames
MLT	MT	MLT.4_1	Tramuntana	ADM1	6.50977101055336	14.36389	35.91944	L-ImÄ¡arr	https://www.geonames.org/	GeoNames
MLT	MT	MLT.4_1	Tramuntana	ADM1	6.50977101055336	14.48389	35.89861	L-Imsida	https://www.geonames.org/	GeoNames
MLT	MT	MLT.4_1	Tramuntana	ADM1	6.50977101055336	14.5196	35.8901	L-Isla	https://www.geonames.org/	GeoNames
MLT	MT	MLT.4_1	Tramuntana	ADM1	6.50977101055336	14.49222	35.87639	Il-Marsa	https://www.geonames.org/	GeoNames
MLT	MT	MLT.4_1	Tramuntana	ADM1	6.50977101055336	14.50611	35.87361	Paola	https://www.geonames.org/	GeoNames
MLT	MT	MLT.4_1	Tramuntana	ADM1	6.50977101055336	14.49389	35.8925	Tal-PietÃ 	https://www.geonames.org/	GeoNames
MLT	MT	MLT.4_1	Tramuntana	ADM1	6.50977101055336	14.31667	36.0375	Il-Qala	https://www.geonames.org/	GeoNames
MLT	MT	MLT.4_1	Tramuntana	ADM1	6.50977101055336	14.46667	35.87917	Qormi	https://www.geonames.org/	GeoNames
MLT	MT	MLT.4_1	Tramuntana	ADM1	6.50977101055336	14.47778	35.89028	Saint Venera	https://www.geonames.org/	GeoNames
MLT	MT	MLT.4_1	Tramuntana	ADM1	6.50977101055336	14.49611	35.89944	Taâ€™ Xbiex	https://www.geonames.org/	GeoNames
MLT	MT	MLT.4_1	Tramuntana	ADM1	6.50977101055336	14.5125	35.89833	Valletta	https://www.geonames.org/	GeoNames
MLT	MT	MLT.5_1	Xlokk	ADM1	0.9676030166532992	14.45541	35.89927	Balzan	https://www.geonames.org/	GeoNames
MLT	MT	MLT.5_1	Xlokk	ADM1	0.9676030166532992	14.46528	35.89722	Birkirkara	https://www.geonames.org/	GeoNames
MLT	MT	MLT.5_1	Xlokk	ADM1	0.9676030166532992	14.52278	35.82222	BirÅ¼ebbuÄ¡a	https://www.geonames.org/	GeoNames
MLT	MT	MLT.5_1	Xlokk	ADM1	0.9676030166532992	14.45556	35.90972	L-Iklin	https://www.geonames.org/	GeoNames
MLT	MT	MLT.5_1	Xlokk	ADM1	0.9676030166532992	14.44222	35.90139	Lija	https://www.geonames.org/	GeoNames
MLT	MT	MLT.5_1	Xlokk	ADM1	0.9676030166532992	14.47639	35.93056	Pembroke	https://www.geonames.org/	GeoNames
MLT	MT	MLT.5_1	Xlokk	ADM1	0.9676030166532992	14.45139	35.83194	Il-Qrendi	https://www.geonames.org/	GeoNames
MLT	MT	MLT.5_1	Xlokk	ADM1	0.9676030166532992	14.49167	35.83472	Safi	https://www.geonames.org/	GeoNames
MLT	MT	MLT.5_1	Xlokk	ADM1	0.9676030166532992	14.475	35.90889	Saint John	https://www.geonames.org/	GeoNames
MLT	MT	MLT.5_1	Xlokk	ADM1	0.9676030166532992	14.46944	35.92167	Is-Swieqi	https://www.geonames.org/	GeoNames
MLT	MT	MLT.5_1	Xlokk	ADM1	0.9676030166532992	14.43611	35.87361	Ä¦aÅ¼-Å»ebbuÄ¡	https://www.geonames.org/	GeoNames
MLT	MT	MLT.5_1	Xlokk	ADM1	0.9676030166532992	14.48333	35.82222	IÅ¼-Å»urrieq	https://www.geonames.org/	GeoNames
MUS	MU	MUS.10_1	Rodriguez	ADM1	99.26114047725676	63.416	-19.701	Rodrigues	https://www.geonames.org/	GeoNames
MUS	MU	MUS.11_1	Saint Brandon	ADM1		59.63333	-16.63333	Cargados Carajos	https://www.geonames.org/	GeoNames
MUS	MU	MUS.1_1	Agalega Islands	ADM1	14.022009920825624	56.61667	-10.4	Agalega Islands	https://www.geonames.org/	GeoNames
MUS	MU	MUS.2_1	Black River	ADM1	12.309268197132113	57.48333	-20.3	Plaines Wilhems District	https://www.geonames.org/	GeoNames
MUS	MU	MUS.3_1	Flacq	ADM1	302.15713086272046	57.71667	-20.23333	Flacq District	https://www.geonames.org/	GeoNames
MUS	MU	MUS.4_1	Grand Port	ADM1	221.42305704191784	57.63333	-20.41667	Grand Port District	https://www.geonames.org/	GeoNames
MUS	MU	MUS.5_1	Moka	ADM1	22.464187778709412	57.525	-20.16667	Port Louis District	https://www.geonames.org/	GeoNames
MUS	MU	MUS.6_1	Pamplemousses	ADM1	145.7093274303856	57.64167	-20.05833	RiviÃ¨re du Rempart District	https://www.geonames.org/	GeoNames
MUS	MU	MUS.7_1	Plaines Wilhems	ADM1	15.288090993898988	57.5	-20.46667	Savanne District	https://www.geonames.org/	GeoNames
MUS	MU	MUS.7_1	Plaines Wilhems	ADM1	15.288090993898988	57.56667	-20.25	Moka District	https://www.geonames.org/	GeoNames
MUS	MU	MUS.7_1	Plaines Wilhems	ADM1	15.288090993898988	57.41667	-20.33333	Black River District	https://www.geonames.org/	GeoNames
MUS	MU	MUS.8_1	Port Louis	ADM1		57.55972	-20.09583	Pamplemousses District	https://www.geonames.org/	GeoNames
MWI	MW	MWI.17_1	Mzimba	ADM1	10967.855858638964	34	-11	Northern Region	https://www.geonames.org/	GeoNames
MWI	MW	MWI.23_1	Ntchisi	ADM1	1924.1314134457111	34	-13.5	Central Region	https://www.geonames.org/	GeoNames
MWI	MW	MWI.2_1	Blantyre	ADM1	2001.2530437537328	35	-15.5	Southern Region	https://www.geonames.org/	GeoNames
MEX	MX	MEX.10_1	Durango	ADM1	121025.16474015338	-104.83333	24.83333	Estado de Durango	https://www.geonames.org/	GeoNames
MEX	MX	MEX.11_1	Guanajuato	ADM1	30419.06256454008	-101	21	Estado de Guanajuato	https://www.geonames.org/	GeoNames
MEX	MX	MEX.12_1	Guerrero	ADM1	64694.56601652261	-100	17.66667	Estado de Guerrero	https://www.geonames.org/	GeoNames
MEX	MX	MEX.13_1	Hidalgo	ADM1	21304.476635395273	-99	20.5	Estado de Hidalgo	https://www.geonames.org/	GeoNames
MEX	MX	MEX.14_1	Jalisco	ADM1	80000.12638211003	-103.66667	20.33333	Estado de Jalisco	https://www.geonames.org/	GeoNames
MEX	MX	MEX.15_1	México	ADM1	21825.728582541367	-99.66667	19.36667	Estado de MÃ©xico	https://www.geonames.org/	GeoNames
MEX	MX	MEX.16_1	Michoacán	ADM1	58881.081236554906	-101.83333	19.16667	Estado de MichoacÃ¡n de Ocampo	https://www.geonames.org/	GeoNames
MEX	MX	MEX.17_1	Morelos	ADM1	5079.889676596642	-99.06667	18.75	Estado de Morelos	https://www.geonames.org/	GeoNames
MEX	MX	MEX.18_1	Nayarit	ADM1	27164.784328773476	-104.83333	21.83333	Estado de Nayarit	https://www.geonames.org/	GeoNames
MEX	MX	MEX.19_1	Nuevo León	ADM1	64983.98209882967	-99.75	25.58333	Estado de Nuevo LeÃ³n	https://www.geonames.org/	GeoNames
MEX	MX	MEX.1_1	Aguascalientes	ADM1	5547.9504963886675	-102.36667	22	Estado de Aguascalientes	https://www.geonames.org/	GeoNames
MEX	MX	MEX.20_1	Oaxaca	ADM1	92157.30735067945	-96.5	17	Estado de Oaxaca	https://www.geonames.org/	GeoNames
MEX	MX	MEX.21_1	Puebla	ADM1	34590.80089355864	-97.91667	18.75	Estado de Puebla	https://www.geonames.org/	GeoNames
MEX	MX	MEX.22_1	Querétaro	ADM1	11700.039332808232	-99.85	20.85	Estado de QuerÃ©taro	https://www.geonames.org/	GeoNames
MEX	MX	MEX.23_1	Quintana Roo	ADM1	43875.49371875096	-88.25	19.66667	Estado de Quintana Roo	https://www.geonames.org/	GeoNames
MEX	MX	MEX.24_1	San Luis Potosí	ADM1	64201.72827988123	-100.5	22.5	Estado de San Luis PotosÃ­	https://www.geonames.org/	GeoNames
MEX	MX	MEX.25_1	Sinaloa	ADM1	57716.04109780659	-107.5	25	Estado de Sinaloa	https://www.geonames.org/	GeoNames
MEX	MX	MEX.26_1	Sonora	ADM1	179183.0825654048	-110.5	29.66667	Estado de Sonora	https://www.geonames.org/	GeoNames
MEX	MX	MEX.27_1	Tabasco	ADM1	24056.313351417844	-92.66667	18	Estado de Tabasco	https://www.geonames.org/	GeoNames
MEX	MX	MEX.28_1	Tamaulipas	ADM1	79582.83904048605	-98.75	24	Estado de Tamaulipas	https://www.geonames.org/	GeoNames
MEX	MX	MEX.29_1	Tlaxcala	ADM1	3872.542043005512	-98.16667	19.41667	Estado de Tlaxcala	https://www.geonames.org/	GeoNames
MEX	MX	MEX.2_1	Baja California Sur	ADM1	72126.9370899231	-111.83333	25.83333	Estado de Baja California Sur	https://www.geonames.org/	GeoNames
MEX	MX	MEX.30_1	Veracruz	ADM1	70966.32055784656	-96.66667	19.33333	Estado de Veracruz-Llave	https://www.geonames.org/	GeoNames
MEX	MX	MEX.31_1	Yucatán	ADM1	38385.044852955456	-88.83333	20.75	Estado de YucatÃ¡n	https://www.geonames.org/	GeoNames
MEX	MX	MEX.32_1	Zacatecas	ADM1	74725.92714281488	-103	23.25	Estado de Zacatecas	https://www.geonames.org/	GeoNames
MEX	MX	MEX.3_1	Baja California	ADM1	72907.66162741043	-115	30	Estado de Baja California	https://www.geonames.org/	GeoNames
MEX	MX	MEX.4_1	Campeche	ADM1	57141.86936755399	-90.25	18.83333	Estado de Campeche	https://www.geonames.org/	GeoNames
MEX	MX	MEX.5_1	Chiapas	ADM1	73384.09297611381	-92.5	16.5	Estado de Chiapas	https://www.geonames.org/	GeoNames
MEX	MX	MEX.6_1	Chihuahua	ADM1	247981.95453294695	-106.25	28.75	Estado de Chihuahua	https://www.geonames.org/	GeoNames
MEX	MX	MEX.7_1	Coahuila	ADM1	150977.87838880837	-102	27.33333	Estado de Coahuila de Zaragoza	https://www.geonames.org/	GeoNames
MEX	MX	MEX.8_1	Colima	ADM1	5878.183373931267	-103.9	19.13333	Estado de Colima	https://www.geonames.org/	GeoNames
MEX	MX	MEX.9_1	Distrito Federal	ADM1	1375.14428110015	-99.13333	19.28333	Ciudad de MÃ©xico	https://www.geonames.org/	GeoNames
MYS	MY	MYS.10_1	Perlis	ADM1	1222.1326656046715	100.25	6.5	Perlis	https://www.geonames.org/	GeoNames
MYS	MY	MYS.11_1	Pulau Pinang	ADM1	1018.298265666775	100.25848	5.37677	Pulau Pinang	https://www.geonames.org/	GeoNames
MYS	MY	MYS.13_1	Sabah	ADM1	73841.88379146442	117	5.5	Sabah	https://www.geonames.org/	GeoNames
MYS	MY	MYS.14_1	Sarawak	ADM1	122557.09581866483	113.5	2.5	Sarawak	https://www.geonames.org/	GeoNames
MYS	MY	MYS.15_1	Selangor	ADM1	239.05544876654184	101.5	3.16667	Selangor	https://www.geonames.org/	GeoNames
MYS	MY	MYS.15_1	Selangor	ADM1	239.05544876654184	101.7	2.91667	Putrajaya	https://www.geonames.org/	GeoNames
MYS	MY	MYS.16_1	Trengganu	ADM1	13096.191680401704	103	5	Terengganu	https://www.geonames.org/	GeoNames
MYS	MY	MYS.1_1	Johor	ADM1	19192.86979308487	103.5	2	Johor	https://www.geonames.org/	GeoNames
MYS	MY	MYS.2_1	Kedah	ADM1	8707.186077751465	100.66667	6	Kedah	https://www.geonames.org/	GeoNames
MYS	MY	MYS.3_1	Kelantan	ADM1	15084.327320233971	102	5.33333	Kelantan	https://www.geonames.org/	GeoNames
MYS	MY	MYS.4_1	Kuala Lumpur	ADM1		101.68653	3.14309	Kuala Lumpur	https://www.geonames.org/	GeoNames
MYS	MY	MYS.5_1	Labuan	ADM1	90.3621391319256	115.2	5.33333	Labuan	https://www.geonames.org/	GeoNames
MYS	MY	MYS.6_1	Melaka	ADM1	1685.3725444505403	102.25	2.25	Melaka	https://www.geonames.org/	GeoNames
MYS	MY	MYS.7_1	Negeri Sembilan	ADM1	6693.638618758498	102.16667	2.75	Negeri Sembilan	https://www.geonames.org/	GeoNames
MYS	MY	MYS.8_1	Pahang	ADM1	35889.42473937993	102.75	3.5	Pahang	https://www.geonames.org/	GeoNames
MYS	MY	MYS.9_1	Perak	ADM1	20785.23168661858	101	5	Perak	https://www.geonames.org/	GeoNames
MOZ	MZ	MOZ.10_1	Tete	ADM1	1995.5753607342883	33	-15.5	Tete	https://www.geonames.org/	GeoNames
MOZ	MZ	MOZ.11_1	Zambezia	ADM1	102775.08769172768	37	-17	ProvÃ­ncia de ZambÃ©zia	https://www.geonames.org/	GeoNames
MOZ	MZ	MOZ.1_1	Cabo Delgado	ADM1	77842.49672994274	39.4	-12.5	Cabo Delgado Province	https://www.geonames.org/	GeoNames
MOZ	MZ	MOZ.2_1	Gaza	ADM1	76303.9511669562	33	-23.5	Gaza Province	https://www.geonames.org/	GeoNames
MOZ	MZ	MOZ.3_1	Inhambane	ADM1	68082.84665090831	34.5	-23	Inhambane Province	https://www.geonames.org/	GeoNames
MOZ	MZ	MOZ.4_1	Manica	ADM1	63742.91293324487	33.5	-19	Manica Province	https://www.geonames.org/	GeoNames
MOZ	MZ	MOZ.5_1	Maputo City	ADM1	99.36536280949974	32.58917	-25.96528	Cidade de Maputo	https://www.geonames.org/	GeoNames
MOZ	MZ	MOZ.6_1	Maputo	ADM1	24020.44640218008	32.33333	-25.5	Maputo Province	https://www.geonames.org/	GeoNames
MOZ	MZ	MOZ.7_1	Nampula	ADM1	78197.72852094224	39	-15	Nampula	https://www.geonames.org/	GeoNames
MOZ	MZ	MOZ.8_1	Nassa	ADM1	129469.467939477	36.7	-13	Niassa Province	https://www.geonames.org/	GeoNames
MOZ	MZ	MOZ.9_1	Sofala	ADM1	67234.89718011256	34.8	-19.2	Sofala Province	https://www.geonames.org/	GeoNames
NAM	NA	NAM.10_1	Oshana	ADM1	8497.605874786896	15.75	-18.5	Oshana	https://www.geonames.org/	GeoNames
NAM	NA	NAM.11_1	Oshikoto	ADM1	38486.30338743783	17.08333	-18.5	Oshikoto	https://www.geonames.org/	GeoNames
NAM	NA	NAM.12_1	Otjozondjupa	ADM1	104336.70869998948	18	-20.33333	Otjozondjupa	https://www.geonames.org/	GeoNames
NAM	NA	NAM.13_1	Zambezi	ADM1	20017.758815799232	23.75	-17.83333	Zambezi Region	https://www.geonames.org/	GeoNames
NAM	NA	NAM.1_1	!Karas	ADM1	160187.219911777	17.5	-27	Karas	https://www.geonames.org/	GeoNames
NAM	NA	NAM.2_1	Erongo	ADM1	64066.88430749603	15.33333	-22.08333	Erongo	https://www.geonames.org/	GeoNames
NAM	NA	NAM.3_1	Hardap	ADM1	110226.17846267714	17.25	-24.5	Hardap	https://www.geonames.org/	GeoNames
NAM	NA	NAM.4_1	Kavango	ADM1	43214.78672000478	20.58333	-18.33333	Kavango East Region	https://www.geonames.org/	GeoNames
NAM	NA	NAM.4_1	Kavango	ADM1	43214.78672000478	18.91667	-18.25	Kavango West Region	https://www.geonames.org/	GeoNames
NAM	NA	NAM.5_1	Khomas	ADM1	36647.12443807901	17.08333	-22.75	Khomas	https://www.geonames.org/	GeoNames
NAM	NA	NAM.6_1	Kunene	ADM1	116008.12286236766	13.75	-19.41667	Kunene	https://www.geonames.org/	GeoNames
NAM	NA	NAM.7_1	Ohangwena	ADM1	10940.71177676287	16.75	-17.58333	Ohangwena	https://www.geonames.org/	GeoNames
NAM	NA	NAM.8_1	Omaheke	ADM1	83463.51781710204	19.41667	-21.75	Omaheke	https://www.geonames.org/	GeoNames
NAM	NA	NAM.9_1	Omusati	ADM1	26620.126779325645	14.83333	-18.33333	Omusati	https://www.geonames.org/	GeoNames
NCL	NC	NCL.1_1	Îles Loyauté	ADM1	2016.2650032514016	167.26135	-20.91911	Province des Ã®les LoyautÃ©	https://www.geonames.org/	GeoNames
NCL	NC	NCL.2_1	Nord	ADM1	9511.660667686572	164.9	-21.05	Province Nord	https://www.geonames.org/	GeoNames
NCL	NC	NCL.3_1	Sud	ADM1	7312.9784450542065	165.83333	-21.75	Province Sud	https://www.geonames.org/	GeoNames
NER	NE	NER.1_1	Agadez	ADM1	622215.5509032806	10.25	19.75	Agadez	https://www.geonames.org/	GeoNames
NER	NE	NER.2_1	Diffa	ADM1	145073.3525988971	13.5	16	Diffa	https://www.geonames.org/	GeoNames
NER	NE	NER.3_1	Dosso	ADM1	31450.85918095491	3.6	13.2	Dosso Region	https://www.geonames.org/	GeoNames
NER	NE	NER.4_1	Maradi	ADM1	39441.50573344078	7.25	14.25	Maradi	https://www.geonames.org/	GeoNames
NER	NE	NER.5_1	Niamey	ADM1		2.10528	13.52139	Niamey	https://www.geonames.org/	GeoNames
NER	NE	NER.6_1	Tahoua	ADM1	104840.06930594298	5.5	16	Tahoua	https://www.geonames.org/	GeoNames
NER	NE	NER.7_1	Tillabéry	ADM1	672.560005721735	2.08333	14.33333	Tillaberi Region	https://www.geonames.org/	GeoNames
NER	NE	NER.8_1	Zinder	ADM1	146172.75021119867	10.5	15	Zinder	https://www.geonames.org/	GeoNames
NGA	NG	NGA.10_1	Delta	ADM1	16288.755005054276	6	5.5	Delta State	https://www.geonames.org/	GeoNames
NGA	NG	NGA.11_1	Ebonyi	ADM1	6186.544470390018	8.08333	6.25	Ebonyi State	https://www.geonames.org/	GeoNames
NGA	NG	NGA.12_1	Edo	ADM1	19769.48916763902	6	6.5	Edo	https://www.geonames.org/	GeoNames
NGA	NG	NGA.13_1	Ekiti	ADM1	5216.376846507458	5.25	7.66667	Ekiti State	https://www.geonames.org/	GeoNames
NGA	NG	NGA.14_1	Enugu	ADM1	7699.96345014177	7.5	6.5	Enugu State	https://www.geonames.org/	GeoNames
NGA	NG	NGA.15_1	Federal Capital Territory	ADM1	7321.014546312105	7.16667	8.83333	Federal Capital Territory	https://www.geonames.org/	GeoNames
NGA	NG	NGA.16_1	Gombe	ADM1	18171.59874177996	11.16667	10.25	Gombe State	https://www.geonames.org/	GeoNames
NGA	NG	NGA.17_1	Imo	ADM1	5289.425181649968	7.16667	5.5	Imo State	https://www.geonames.org/	GeoNames
NGA	NG	NGA.18_1	Jigawa	ADM1	24022.601808575037	9.56	12.1	Jigawa State	https://www.geonames.org/	GeoNames
NGA	NG	NGA.19_1	Kaduna	ADM1	44510.29365248305	7.75	10.33333	Kaduna State	https://www.geonames.org/	GeoNames
NGA	NG	NGA.1_1	Abia	ADM1	4705.4055613305345	7.5	5.41667	Abia State	https://www.geonames.org/	GeoNames
NGA	NG	NGA.20_1	Kano	ADM1	20086.633691987136	8.5	11.5	Kano State	https://www.geonames.org/	GeoNames
NGA	NG	NGA.21_1	Katsina	ADM1	23938.793152234884	7.5	12.25	Katsina State	https://www.geonames.org/	GeoNames
NGA	NG	NGA.22_1	Kebbi	ADM1	36311.76441240073	4	11.5	Kebbi State	https://www.geonames.org/	GeoNames
NGA	NG	NGA.23_1	Kogi	ADM1	29030.674012796782	6.75	7.75	Kogi State	https://www.geonames.org/	GeoNames
NGA	NG	NGA.24_1	Kwara	ADM1	35692.934555381384	5	8.5	Kwara State	https://www.geonames.org/	GeoNames
NGA	NG	NGA.25_1	Lagos	ADM1	3545.3686803348237	3.3522	6.53774	Lagos State	https://www.geonames.org/	GeoNames
NGA	NG	NGA.26_1	Nasarawa	ADM1	26155.137151696737	8.25	8.5	Nasarawa State	https://www.geonames.org/	GeoNames
NGA	NG	NGA.27_1	Niger	ADM1	70501.13869665292	6	10	Niger State	https://www.geonames.org/	GeoNames
NGA	NG	NGA.28_1	Ogun	ADM1	16207.703264551274	3.58333	7	Ogun State	https://www.geonames.org/	GeoNames
NGA	NG	NGA.29_1	Ondo	ADM1	14522.39820614008	5.08333	7.16667	Ondo State	https://www.geonames.org/	GeoNames
NGA	NG	NGA.2_1	Adamawa	ADM1	33614.57882620985	12.5	9.33333	Adamawa State	https://www.geonames.org/	GeoNames
